基站编码,LAC,CI
"HUBSC100HWE_HUD4201安吉东光食品1800",16990.000000,32788.000000
"HUBSC97HWE_HUD3017德清公安局1800",16992.000000,34228.000000
"HUBSC99HWE_HUD0185吴兴织里景富花园1800",16976.000000,31314.000000
"HUBSC98HWE_HUD0409吴兴环渚福莱福1800",16977.000000,35507.000000
"HUBSC99HWE_HUB1174南浔申嘉湖和孚收费站",16976.000000,35520.000000
"HUBSC96HWE_HUB1169南浔洗粉兜",16978.000000,35471.000000
"HUBSC96HWE_HUB1133南浔浔东村委",16978.000000,35141.000000
"HUBSC98HWE_HUD0310市区红丰家园小高层1800",16977.000000,31837.000000
"HUBSC102HWE_HUD0311市区人防办1800",16991.000000,31864.000000
"HUBSC94HWE_HUD2150长兴水木花都1800",16981.000000,33383.000000
"HUBSC94HWE_HUD2160长兴雉城三星斗1800",16981.000000,33523.000000
"HUBSC94HWE_HUD2161长兴天云大厦1800",16981.000000,33412.000000
"HUBSC98HWE_HUD0050市区信息工程学院1800",16977.000000,31310.000000
"HUBSC96HWE_HUB1186南浔双林镇西雉头港",16978.000000,43764.000000
"HUBSC96HWE_HUB1186南浔双林镇西雉头港",16978.000000,43765.000000
"HUBSC96HWE_HUB1125南浔菱湖中学岔路口",16978.000000,35110.000000
"HUBSC96HWE_HUB1126南浔善琏和平马其圩",16978.000000,35116.000000
"HUBSC94HWE_HUD2006长兴古城中学1800",16981.000000,33341.000000
"HUBSC96HWE_HUB1115南浔练市湖滨花园",16978.000000,35036.000000
"HUBSC96HWE_HUB1112南浔开发区骏马木业",16978.000000,35061.000000
"HUBSC96HWE_HUB1112南浔开发区骏马木业",16978.000000,35063.000000
"HUBSC94HWE_HUB2012长兴林业局",16981.000000,33111.000000
"HUBSC94HWE_HUB2012长兴林业局",16981.000000,33113.000000
"HUBSC96HWE_HUB1189南浔双林吴家庄",16978.000000,43742.000000
"HUBSC96HWE_HUB1126南浔善琏和平马其圩",16978.000000,35115.000000
"HUBSC96HWE_HUB1127南浔善琏杨家兜卜家堰",16978.000000,35118.000000
"HUBSC98HWE_HUD0276市区二轻大厦1800",16977.000000,31156.000000
"HUBSC100HWE_HUD4085安吉汇丰花园小区1800",16990.000000,32640.000000
"HUBSC99HWE_HUD0461吴兴织里污水站1800",16976.000000,43769.000000
"HUBSC94HWE_HUD2227长兴雉城丽湖名居1800",16981.000000,43590.000000
"HUBSC100HWE_HUD4197安吉新闻中心1800",16990.000000,32680.000000
"HUBSC94HWE_HUD2019长兴邮政大楼1800",16981.000000,33150.000000
"HUBSC98HWE_HUSFB0024A",16977.000000,31552.000000
"HUBSC100HWE_HUB4216安吉梅溪紫梅山庄",16990.000000,32860.000000
"HUBSC96HWE_HUB1125南浔菱湖中学岔路口",16978.000000,35109.000000
"HUBSC100HWE_HUD4055安吉递铺余墩1800",16990.000000,32747.000000
"HUBSC94HWE_HUB2022长兴门楼",16981.000000,33152.000000
"HUBSC98HWE_HUD0215市区凯欣名座1800",16977.000000,31188.000000
"HUBSC96HWE_HUB1151南浔城西派出所",16978.000000,43433.000000
"HUBSC96HWE_HUB1177南浔申嘉湖双林收费站",16978.000000,43554.000000
"HUBSC94HWE_HUB2044长兴吴山韦山",16981.000000,8377.000000
"HUBSC96HWE_HUB1158南浔开发区双塘村",16978.000000,35183.000000
"HUBSC96HWE_HUB1135南浔开发区蔡介阧",16978.000000,35181.000000
"HUBSC96HWE_HUB1135南浔开发区蔡介阧",16978.000000,35182.000000
"HUBSC101HWE_HUB2035长兴雉城牛步墩",16981.000000,33117.000000
"HUBSC98HWE_HUD0275市区环渚电信局1800",16977.000000,31141.000000
"HUBSC98HWE_HUD0275市区环渚电信局1800",16977.000000,31142.000000
"HUBSC98HWE_HUD0273市区红丰老年服务中心1800",16977.000000,31094.000000
"HUBSC96HWE_HUD1102南浔建工大楼1800",16978.000000,35071.000000
"HUBSC97HWE_HUD3154德清计生局1800",16992.000000,34146.000000
"HUBSC97HWE_HUD3157德清武康时代大酒店1800",16992.000000,34160.000000
"HUBSC98HWE_HUB0277市区夏威夷舞厅",16977.000000,31241.000000
"HUBSC98HWE_HUD0280市区都市家园1800",16977.000000,43412.000000
"HUBSC94HWE_HUB2004长兴电厂",16981.000000,33081.000000
"HUBSC96HWE_HUB1109南浔开发区戴家桥",16978.000000,35001.000000
"HUBSC94HWE_HUB2053长兴洪桥横山",16981.000000,10577.000000
"HUBSC96HWE_HUB1116南浔开发区新雅木业",16978.000000,35081.000000
"HUBSC102HWE_HUD0143吴兴妙西南埠1800",16991.000000,8659.000000
"HUBSC99HWE_HUSFB0055A",16976.000000,31743.000000
"HUBSC96HWE_HUD1042南浔辽西宾馆1800",16978.000000,35011.000000
"HUBSC98HWE_HUD0007市区邮政局1800",16977.000000,31130.000000
"HUBSC102HWE_HUD0126吴兴东林1800",16991.000000,8654.000000
"HUBSC98HWE_HUD0128吴兴环渚后庄1800",16977.000000,8604.000000
"HUBSC98HWE_HUD0130吴兴环渚乡1800",16977.000000,31072.000000
"HUBSC100HWE_HUB4243安吉孝丰鑫凤竹木",16990.000000,43578.000000
"HUBSC98HWE_HUD0217市区老湖中体育馆1800",16977.000000,31202.000000
"HUBSC98HWE_HUD0218市区清丽家园1800",16977.000000,31206.000000
"HUBSC97HWE_HUD3084德清会展中心1800",16992.000000,34061.000000
"HUBSC99HWE_HUD0282吴兴织里人民路菜场1800",16976.000000,31707.000000
"HUBSC96HWE_HUB1172南浔练市莲墩",16978.000000,35489.000000
"HUBSC96HWE_HUB1114南浔开发区三江家私",16978.000000,35069.000000
"HUBSC102HWE_HUB1122南浔菱湖下昂施家墩",16991.000000,35104.000000
"HUBSC97HWE_HUD3189德清武康千秋方上1800",16992.000000,34319.000000
"HUBSC100HWE_HUD4258安吉公共资源服务中心1800",16990.000000,43717.000000
"HUBSC98HWE_HUD0041市区秋氏服饰1800",16977.000000,8398.000000
"HUBSC94HWE_HUB2020长兴职业技术学校",16981.000000,33289.000000
"HUBSC98HWE_HUD0312市区百合公寓1800",16977.000000,43405.000000
"HUBSC102HWE_HUD0313吴兴杨家埠力威机械1800",16991.000000,35589.000000
"HUBSC98HWE_HUB0039市区农垦大楼",16977.000000,9811.000000
"HUBSC98HWE_HUB0040市区汽车东站",16977.000000,9570.000000
"HUBSC96HWE_HUB1053南浔菱湖制丝二厂",16978.000000,10354.000000
"HUBSC100HWE_HUB4259安吉安城水泥厂",16990.000000,43913.000000
"HUBSC102HWE_HUD0324吴兴杨家埠污水泵站1800",16991.000000,43852.000000
"HUBSC98HWE_HUD0450市区吴兴电信实业1800",16977.000000,43800.000000
"HUBSC98HWE_HUD0053市区浙北大酒店1800",16977.000000,31726.000000
"HUBSC94HWE_HUB2008长兴红玫瑰大酒店",16981.000000,33006.000000
"HUBSC94HWE_HUB2009长兴花菇山公园",16981.000000,33106.000000
"HUBSC99HWE_HUB1184南浔旧馆富钢集团",16976.000000,43727.000000
"HUBSC96HWE_HUB1118南浔开发区罗家兜",16978.000000,35086.000000
"HUBSC97HWE_HUD3021德清华盛达公司1800",16992.000000,34112.000000
"HUBSC96HWE_HUB1121南浔菱湖勤俭大坝里",16978.000000,35096.000000
"HUBSC94HWE_HUB2015长兴人民医院",16981.000000,33014.000000
"HUBSC100HWE_HUD4244安吉递铺社会福利院1800",16990.000000,43641.000000
"HUBSC97HWE_HUD3195德清武康英溪大桥1800",16992.000000,34169.000000
"HUBSC97HWE_HUD3197德清武康格兰维亚1800",16992.000000,43463.000000
"HUBSC97HWE_HUD3213德清木桥村委1800",16992.000000,34428.000000
"HUBSC100HWE_HUB4230安吉梅溪晓墅移动",16990.000000,35409.000000
"HUBSC96HWE_HUB1139南浔开发区杨家坝",16978.000000,35192.000000
"HUBSC99HWE_HUB1107南浔旧馆葫芦兜",16976.000000,35099.000000
"HUBSC96HWE_HUB1108南浔绢麻纺织",16978.000000,35050.000000
"HUBSC94HWE_HUB2050长兴洪桥小沉渎",16981.000000,12341.000000
"HUBSC98HWE_HUSFB0022A",16977.000000,31563.000000
"HUBSC97HWE_HUD3098德清武康天桥1800",16992.000000,34162.000000
"HUBSC96HWE_HUB1113南浔开发区辽里村委",16978.000000,35065.000000
"HUBSC96HWE_HUB1115南浔练市湖滨花园",16978.000000,35034.000000
"HUBSC94HWE_HUB2016长兴商业局",16981.000000,33124.000000
"HUBSC94HWE_HUD2163长兴雉城家宝电子1800",16981.000000,33424.000000
"HUBSC96HWE_HUB1139南浔开发区杨家坝",16978.000000,35193.000000
"HUBSC96HWE_HUB1140南浔开发区浔北村",16978.000000,35196.000000
"HUBSC98HWE_HUD0045市区丝绸城1800",16977.000000,31269.000000
"HUBSC98HWE_HUD0048市区奚家庄1800",16977.000000,31125.000000
"HUBSC94HWE_HUD2007长兴航政大楼1800",16981.000000,33343.000000
"HUBSC94HWE_HUB2048长兴洪桥邱家荡",16981.000000,12199.000000
"HUBSC94HWE_HUB2052长兴洪桥范湾",16981.000000,35529.000000
"HUBSC100HWE_HUB4211安吉球山工业园",16990.000000,32834.000000
"HUBSC100HWE_HUB4214安吉徐思坞",16990.000000,32878.000000
"HUBSC100HWE_HUB4218安吉东坞",16990.000000,32839.000000
"HUBSC98HWE_HUD0294市区二六二核工业园1800",16977.000000,31816.000000
"HUBSC100HWE_HUD4177安吉递铺丹凤苑1800",16990.000000,32697.000000
"HUBSC98HWE_HUD0422吴兴环渚金龙家苑1800",16977.000000,35644.000000
"HUBSC100HWE_HUD4179安吉浒畔居1800",16990.000000,32705.000000
"HUBSC98HWE_HUD0019市区府庙1800",16977.000000,31061.000000
"HUBSC98HWE_HUD0020市区富城商楼1800",16977.000000,31171.000000
"HUBSC100HWE_HUD4236安吉高禹开发区晨溢竹木1800",16990.000000,43868.000000
"HUBSC94HWE_HUB2019长兴邮政大楼",16981.000000,33146.000000
"HUBSC98HWE_HUD0214市区湖州大厦1800",16977.000000,31182.000000
"HUBSC99HWE_HUD0201吴兴织里镇北1800",16976.000000,31321.000000
"HUBSC98HWE_HUD0450市区吴兴电信实业1800",16977.000000,43799.000000
"HUBSC94HWE_HUD2163长兴雉城家宝电子1800",16981.000000,33426.000000
"HUBSC97HWE_HUD3018德清供销物资大楼1800",16992.000000,34058.000000
"HUBSC102HWE_HUD0082吴兴杨家埠弁南1800",16991.000000,8333.000000
"HUBSC99HWE_HUD0299吴兴织里农贸市场1800",16976.000000,31731.000000
"HUBSC99HWE_HUD0300吴兴织里利娇制衣1800",16976.000000,31733.000000
"HUBSC98HWE_HUD0294市区二六二核工业园1800",16977.000000,31815.000000
"HUBSC99HWE_HUD0199吴兴织里云村1800",16976.000000,31469.000000
"HUBSC99HWE_HUD0260吴兴织里佳姿汽修1800",16976.000000,31404.000000
"HUBSC99HWE_HUD0193吴兴织里世诚服饰1800",16976.000000,31429.000000
"HUBSC94HWE_HUD2020长兴职业技术学校1800",16981.000000,33315.000000
"HUBSC94HWE_HUB2040长兴和平港口",16981.000000,10929.000000
"HUBSC94HWE_HUB2042长兴和平清水港",16981.000000,8052.000000
"HUBSC100HWE_HUD4057安吉转椅城1800",16990.000000,32783.000000
"HUBSC100HWE_HUB4260安吉安城村委",16990.000000,43776.000000
"HUBSC96HWE_HUB1153南浔菱湖南商林老机埠",16978.000000,35317.000000
"HUBSC96HWE_HUB1154南浔洋南百米塘",16978.000000,35320.000000
"HUBSC97HWE_HUD3041德清洛舍1800",16992.000000,11119.000000
"HUBSC98HWE_HUD0210市区清河嘉园1800",16977.000000,31121.000000
"HUBSC100HWE_HUD4052安吉新一中1800",16990.000000,32650.000000
"HUBSC100HWE_HUD4018安吉递铺安城1800",16990.000000,43874.000000
"HUBSC97HWE_HUD3150德清联华超市1800",16992.000000,34131.000000
"HUBSC98HWE_HUSFB0011A",16977.000000,31526.000000
"HUBSC96HWE_HUB1117南浔开发区直港巷草船兜",16978.000000,35083.000000
"HUBSC94HWE_HUB2029长兴和平上尹",16981.000000,33010.000000
"HUBSC94HWE_HUB2032长兴和平周坞山",16981.000000,33037.000000
"HUBSC98HWE_HUD0308市区康城国际商务楼1800",16977.000000,31243.000000
"HUBSC98HWE_HUD0218市区清丽家园1800",16977.000000,31207.000000
"HUBSC98HWE_HUD0219市区苕溪家园1800",16977.000000,31212.000000
"HUBSC100HWE_HUD4029安吉供电局1800",16990.000000,32638.000000
"HUBSC100HWE_HUD4031安吉电信局1800",16990.000000,32764.000000
"HUBSC98HWE_HUD0002市区水利大楼1800",16977.000000,12254.000000
"HUBSC94HWE_HUB2047长兴和平庄古",16981.000000,12371.000000
"HUBSC97HWE_HUD3186德清行政中心1800",16992.000000,34313.000000
"HUBSC100HWE_HUD4195安吉江南红大酒店1800",16990.000000,32674.000000
"HUBSC100HWE_HUD4197安吉新闻中心1800",16990.000000,32679.000000
"HUBSC100HWE_HUD4198安吉天目桥北1800",16990.000000,32774.000000
"HUBSC98HWE_HUD0342市区东湖家园1800",16977.000000,43466.000000
"HUBSC94HWE_HUD2205长兴水岸华庭1800",16981.000000,43470.000000
"HUBSC97HWE_HUD3158德清城区塔山人家1800",16992.000000,34037.000000
"HUBSC98HWE_HUD0011市区白蘋洲宾馆1800",16977.000000,31040.000000
"HUBSC99HWE_HUD0013市区蚕科所1800",16976.000000,31054.000000
"HUBSC99HWE_HUD0202吴兴织里晓河1800",16976.000000,31323.000000
"HUBSC102HWE_HUD0110吴兴道场双塘1800",16991.000000,31115.000000
"HUBSC102HWE_HUD0453吴兴杨家埠民盛花园1800",16991.000000,43859.000000
"HUBSC94HWE_HUD2165长兴城东派出所1800",16981.000000,33435.000000
"HUBSC100HWE_HUD4258安吉公共资源服务中心1800",16990.000000,43720.000000
"HUBSC98HWE_HUSFB0007B",16977.000000,31765.000000
"HUBSC98HWE_HUD0052市区余家漾小区1800",16977.000000,31078.000000
"HUBSC94HWE_HUD2003长兴第二水厂1800",16981.000000,33284.000000
"HUBSC94HWE_HUD2005长兴雉城高山岭1800",16981.000000,33338.000000
"HUBSC94HWE_HUB2002长兴雉城五丰",16981.000000,33074.000000
"HUBSC94HWE_HUB2004长兴电厂",16981.000000,33079.000000
"HUBSC96HWE_HUB1131南浔双林显洪村委",16978.000000,35135.000000
"HUBSC98HWE_HUD0272市区白蚁防疫站1800",16977.000000,31051.000000
"HUBSC98HWE_HUD0038市区临湖桥1800",16977.000000,12109.000000
"HUBSC99HWE_HUD0205吴兴织里宾馆1800",16976.000000,9758.000000
"HUBSC102HWE_HUD0207吴兴西南开发区东烁服饰1800",16991.000000,43858.000000
"HUBSC98HWE_HUD0455市区星汇半岛小区1800",16977.000000,43789.000000
"HUBSC94HWE_HUD2184长兴雉城金宇金城1800",16981.000000,43444.000000
"HUBSC102HWE_HUSFB0041A",16991.000000,31503.000000
"HUBSC98HWE_HUSFB0045A",16977.000000,31564.000000
"HUBSC96HWE_HUB1143南浔祜村潘家兜",16978.000000,35205.000000
"HUBSC96HWE_HUB1144南浔开发区祜村张王村",16978.000000,35208.000000
"HUBSC94HWE_HUD2012长兴林业局1800",16981.000000,33375.000000
"HUBSC94HWE_HUD2013长兴民政大楼1800",16981.000000,33378.000000
"HUBSC94HWE_HUD2019长兴邮政大楼1800",16981.000000,33149.000000
"HUBSC98HWE_HUSFB0027A",16977.000000,31757.000000
"HUBSC98HWE_HUSFB0033D",16977.000000,43909.000000
"HUBSC98HWE_HUD0251市区意泰工业园1800",16977.000000,31297.000000
"HUBSC100HWE_HUB4232安吉高禹二监区",16990.000000,35443.000000
"HUBSC96HWE_HUD1019南浔建行1800",16978.000000,35006.000000
"HUBSC97HWE_HUD3222德清新三伍大酒店1800",16992.000000,35571.000000
"HUBSC97HWE_HUD3148德清武康解放装饰1800",16992.000000,34123.000000
"HUBSC98HWE_HUSFB0008A",16977.000000,31770.000000
"HUBSC102HWE_HUD0143吴兴妙西南埠1800",16991.000000,8658.000000
"HUBSC102HWE_HUD0453吴兴杨家埠民盛花园1800",16991.000000,43862.000000
"HUBSC102HWE_HUSFB0005B",16991.000000,31502.000000
"HUBSC94HWE_HUB2054长兴洪桥南孙",16981.000000,35532.000000
"HUBSC94HWE_HUB2058长兴洪桥",16981.000000,11409.000000
"HUBSC99HWE_HUD0337吴兴织里利济寺1800",16976.000000,43425.000000
"HUBSC98HWE_HUD0219市区苕溪家园1800",16977.000000,31214.000000
"HUBSC98HWE_HUD0220市区城南水闸1800",16977.000000,31219.000000
"HUBSC100HWE_HUD4245安吉竹海御景园1800",16990.000000,43655.000000
"HUBSC100HWE_HUD4084安吉和春大酒店1800",16990.000000,32586.000000
"HUBSC96HWE_HUB1188南浔和孚茶家兜",16978.000000,43760.000000
"HUBSC99HWE_HUB1192南浔旧馆寺桥梨市港",16976.000000,43735.000000
"HUBSC97HWE_HUD3179德清文欣苑1800",16992.000000,34291.000000
"HUBSC97HWE_HUD3179德清文欣苑1800",16992.000000,34293.000000
"HUBSC94HWE_HUD2218长兴射击中心1800",16981.000000,35622.000000
"HUBSC100HWE_HUD4194安吉国泰大酒店1800",16990.000000,32762.000000
"HUBSC100HWE_HUD4198安吉天目桥北1800",16990.000000,32772.000000
"HUBSC96HWE_HUB1171南浔练市南召林",16978.000000,35487.000000
"HUBSC96HWE_HUB1114南浔开发区三江家私",16978.000000,35067.000000
"HUBSC94HWE_HUB2011长兴科技创业园",16981.000000,33287.000000
"HUBSC94HWE_HUB2015长兴人民医院",16981.000000,33016.000000
"HUBSC97HWE_HUD3189德清武康千秋方上1800",16992.000000,34320.000000
"HUBSC99HWE_HUD0444吴兴织里清华苑1800",16976.000000,43652.000000
"HUBSC99HWE_HUD0444吴兴织里清华苑1800",16976.000000,43653.000000
"HUBSC98HWE_HUD0448市区日月城二期1800",16977.000000,43704.000000
"HUBSC99HWE_HUD0325吴兴织里先锋毛皮西1800",16976.000000,31852.000000
"HUBSC102HWE_HUD0327吴兴杨家埠高铁指挥部1800",16991.000000,43401.000000
"HUBSC102HWE_HUSFB0006A",16991.000000,8256.000000
"HUBSC102HWE_HUD0082吴兴杨家埠弁南1800",16991.000000,8334.000000
"HUBSC96HWE_HUB1129南浔双林工商所",16978.000000,35129.000000
"HUBSC96HWE_HUB1133南浔浔东村委",16978.000000,35139.000000
"HUBSC100HWE_HUD4191安吉雅典皇宫1800",16990.000000,32742.000000
"HUBSC100HWE_HUD4191安吉雅典皇宫1800",16990.000000,32743.000000
"HUBSC99HWE_HUD0228吴兴八里店七幸公司1800",16976.000000,31292.000000
"HUBSC96HWE_HUD1057南浔马腰1800",16978.000000,43855.000000
"HUBSC94HWE_HUD2071长兴李家巷镇1800",16981.000000,43865.000000
"HUBSC94HWE_HUD2096长兴雉城新塘1800",16981.000000,43591.000000
"HUBSC94HWE_HUD2096长兴雉城新塘1800",16981.000000,43592.000000
"HUBSC94HWE_HUD2096长兴雉城新塘1800",16981.000000,43593.000000
"HUBSC94HWE_HUD2007长兴航政大楼1800",16981.000000,33344.000000
"HUBSC96HWE_HUB1163南浔练市定泉花园",16978.000000,35367.000000
"HUBSC94HWE_HUB2007长兴航政大楼",16981.000000,33101.000000
"HUBSC94HWE_HUB2007长兴航政大楼",16981.000000,33103.000000
"HUBSC94HWE_HUB2010长兴检察大楼",16981.000000,33110.000000
"HUBSC96HWE_HUB1156南浔练市乌林浜",16978.000000,35321.000000
"HUBSC96HWE_HUB1123南浔菱湖新公园",16978.000000,35107.000000
"HUBSC94HWE_HUD2022长兴门楼1800",16981.000000,33155.000000
"HUBSC94HWE_HUD2023长兴雉城明门1800",16981.000000,33310.000000
"HUBSC99HWE_HUD0261吴兴织里精茵园林1800",16976.000000,31412.000000
"HUBSC96HWE_HUD1063南浔区委北大院1800",16978.000000,35113.000000
"HUBSC94HWE_HUD2023长兴雉城明门1800",16981.000000,33311.000000
"HUBSC100HWE_HUD4184安吉穆王城1800",16990.000000,32719.000000
"HUBSC100HWE_HUD4192安吉递铺云鸿社区1800",16990.000000,32752.000000
"HUBSC96HWE_HUD1134南浔之江花园1800",16978.000000,43430.000000
"HUBSC96HWE_HUD1134南浔之江花园1800",16978.000000,43431.000000
"HUBSC98HWE_HUD0303市区康城国际8号楼1800",16977.000000,31144.000000
"HUBSC98HWE_HUD0209市区残联大楼1800",16977.000000,31108.000000
"HUBSC98HWE_HUSFB0045A",16977.000000,31551.000000
"HUBSC100HWE_HUD4027安吉高级中学1800",16990.000000,32647.000000
"HUBSC100HWE_HUB4241安吉百草园公园",16990.000000,35656.000000
"HUBSC94HWE_HUD2014长兴轻纺城1800",16981.000000,33304.000000
"HUBSC94HWE_HUD2015长兴人民医院1800",16981.000000,33419.000000
"HUBSC94HWE_HUD2016长兴商业局1800",16981.000000,33128.000000
"HUBSC98HWE_HUD0246吴兴美欣达工业园1800",16977.000000,31424.000000
"HUBSC102HWE_HUD0249吴兴杨家埠敢山1800",16991.000000,31287.000000
"HUBSC99HWE_HUSFB0017A",16976.000000,31527.000000
"HUBSC99HWE_HUD0003吴兴太湖山庄1800",16976.000000,44009.000000
"HUBSC98HWE_HUD0008市区震远同大楼1800",16977.000000,12077.000000
"HUBSC100HWE_HUD4213安吉工商局1800",16990.000000,32615.000000
"HUBSC99HWE_HUD0191吴兴织里晟舍1800",16976.000000,8908.000000
"HUBSC99HWE_HUD0192吴兴织里施努贝1800",16976.000000,31427.000000
"HUBSC98HWE_HUD0223市区安监局大楼1800",16977.000000,31236.000000
"HUBSC100HWE_HUD4086安吉吉佳机电1800",16990.000000,32225.000000
"HUBSC98HWE_HUD0010市区中行1800",16977.000000,12270.000000
"HUBSC97HWE_HUD3079德清公管所1800",16992.000000,34099.000000
"HUBSC99HWE_HUD0204吴兴织里秦家港1800",16976.000000,31471.000000
"HUBSC102HWE_HUD0111吴兴道场1800",16991.000000,31056.000000
"HUBSC98HWE_HUD0448市区日月城二期1800",16977.000000,35415.000000
"HUBSC94HWE_HUB2049长兴洪桥太湖村",16981.000000,12301.000000
"HUBSC94HWE_HUB2049长兴洪桥太湖村",16981.000000,12303.000000
"HUBSC98HWE_HUD0029市区吉北小区1800",16977.000000,12094.000000
"HUBSC98HWE_HUD0030市区吉山实业公司1800",16977.000000,12159.000000
"HUBSC99HWE_HUD0255吴兴大家乐服装厂1800",16976.000000,31382.000000
"HUBSC100HWE_HUB4220安吉良朋里沟村",16990.000000,32845.000000
"HUBSC100HWE_HUB4221安吉高禹五监区",16990.000000,32848.000000
"HUBSC99HWE_HUD0193吴兴织里世诚服饰1800",16976.000000,31430.000000
"HUBSC100HWE_HUD4178安吉凤凰山信用社1800",16990.000000,32669.000000
"HUBSC94HWE_HUB2056长兴李家巷许家浜",16981.000000,8598.000000
"HUBSC96HWE_HUB1116南浔开发区新雅木业",16978.000000,35080.000000
"HUBSC94HWE_HUB2031长兴和平滩龙桥",16981.000000,33036.000000
